"","id","longitude","latitude","start_date","end_date","label"
"710",710,-53.5105,-15.6034,"2017-07-12","2018-06-26","Soy_Millet"
"711",711,-53.5045,-15.6032,"2017-07-12","2018-06-26","Soy_Millet"
"712",712,-54.5718,-15.5595,"2017-07-12","2018-06-26","Soy_Millet"
"713",713,-53.4829,-15.5316,"2017-07-12","2018-06-26","Soy_Millet"
"714",714,-53.4784,-15.5295,"2017-07-12","2018-06-26","Soy_Millet"
"715",715,-53.4695,-15.4918,"2017-07-12","2018-06-26","Soy_Millet"
"716",716,-53.4723,-15.4915,"2017-07-12","2018-06-26","Soy_Millet"
"717",717,-53.4688,-15.4881,"2017-07-12","2018-06-26","Soy_Millet"
"718",718,-53.4735,-15.4812,"2017-07-12","2018-06-26","Soy_Millet"
"719",719,-53.4697,-15.4682,"2017-07-12","2018-06-26","Soy_Millet"
"720",720,-53.46,-15.458,"2017-07-12","2018-06-26","Soy_Millet"
"721",721,-53.448,-15.4249,"2017-07-12","2018-06-26","Soy_Millet"
"722",722,-53.4498,-15.4131,"2017-07-12","2018-06-26","Soy_Millet"
"723",723,-53.4354,-15.3869,"2017-07-12","2018-06-26","Soy_Millet"
"724",724,-54.1574,-15.2868,"2017-07-12","2018-06-26","Soy_Millet"
"725",725,-54.0865,-15.0384,"2017-07-12","2018-06-26","Soy_Millet"
"726",726,-54.086,-15.0338,"2017-07-12","2018-06-26","Soy_Millet"
"727",727,-54.084,-15.0285,"2017-07-12","2018-06-26","Soy_Millet"
"728",728,-52.259,-15.0093,"2017-07-12","2018-06-26","Soy_Millet"
"729",729,-52.2669,-14.973,"2017-07-12","2018-06-26","Soy_Millet"
"730",730,-52.2759,-14.8944,"2017-07-12","2018-06-26","Soy_Millet"
"731",731,-52.2852,-14.8879,"2017-07-12","2018-06-26","Soy_Millet"
"732",732,-54.0966,-14.8223,"2017-07-12","2018-06-26","Soy_Millet"
"733",733,-54.0981,-14.8176,"2017-07-12","2018-06-26","Soy_Millet"
"734",734,-54.0996,-14.8128,"2017-07-12","2018-06-26","Soy_Millet"
"735",735,-54.1013,-14.8022,"2017-07-12","2018-06-26","Soy_Millet"
"736",736,-54.103,-14.796,"2017-07-12","2018-06-26","Soy_Millet"
"737",737,-52.3375,-14.7552,"2017-07-12","2018-06-26","Soy_Millet"
"738",738,-52.3403,-14.6971,"2017-07-12","2018-06-26","Soy_Millet"
"739",739,-52.3618,-14.6092,"2017-07-12","2018-06-26","Soy_Millet"
"740",740,-52.3608,-14.5318,"2017-07-12","2018-06-26","Soy_Millet"
"741",741,-52.1913,-14.1649,"2017-07-12","2018-06-26","Soy_Millet"
"742",742,-52.1467,-13.9824,"2017-07-12","2018-06-26","Soy_Millet"
"743",743,-56.9027,-13.9106,"2017-07-12","2018-06-26","Soy_Millet"
"744",744,-56.3317,-13.8117,"2017-07-12","2018-06-26","Soy_Millet"
"745",745,-56.0619,-13.7978,"2017-07-12","2018-06-26","Soy_Millet"
"746",746,-56.3366,-13.7964,"2017-07-12","2018-06-26","Soy_Millet"
"747",747,-57.2571,-13.794,"2017-07-12","2018-06-26","Soy_Millet"
"748",748,-52.0154,-13.6788,"2017-07-12","2018-06-26","Soy_Millet"
"749",749,-51.9687,-13.658,"2017-07-12","2018-06-26","Soy_Millet"
"750",750,-51.9773,-13.658,"2017-07-12","2018-06-26","Soy_Millet"
"751",751,-51.958,-13.6449,"2017-07-12","2018-06-26","Soy_Millet"
"752",752,-51.9549,-13.6401,"2017-07-12","2018-06-26","Soy_Millet"
"753",753,-51.9537,-13.6219,"2017-07-12","2018-06-26","Soy_Millet"
"754",754,-51.9059,-13.084,"2017-07-12","2018-06-26","Soy_Millet"
"755",755,-51.8978,-13.0664,"2017-07-12","2018-06-26","Soy_Millet"
"756",756,-58.1299,-12.8093,"2017-07-12","2018-06-26","Soy_Millet"
"757",757,-51.8559,-12.7273,"2017-07-12","2018-06-26","Soy_Millet"
"758",758,-51.8604,-12.7146,"2017-07-12","2018-06-26","Soy_Millet"
"759",759,-51.8699,-12.7132,"2017-07-12","2018-06-26","Soy_Millet"
"760",760,-51.8957,-12.6762,"2017-07-12","2018-06-26","Soy_Millet"
"761",761,-51.8997,-12.6694,"2017-07-12","2018-06-26","Soy_Millet"
"762",762,-51.9314,-12.6528,"2017-07-12","2018-06-26","Soy_Millet"
"763",763,-52.0175,-12.6409,"2017-07-12","2018-06-26","Soy_Millet"
"764",764,-51.9672,-12.636,"2017-07-12","2018-06-26","Soy_Millet"
"765",765,-52.0267,-12.63,"2017-07-12","2018-06-26","Soy_Millet"
"766",766,-52.0524,-12.6286,"2017-07-12","2018-06-26","Soy_Millet"
"767",767,-52.1089,-12.6244,"2017-07-12","2018-06-26","Soy_Millet"
"768",768,-52.0519,-12.6199,"2017-07-12","2018-06-26","Soy_Millet"
"769",769,-52.1248,-12.6175,"2017-07-12","2018-06-26","Soy_Millet"
"770",770,-52.1333,-12.6148,"2017-07-12","2018-06-26","Soy_Millet"
"771",771,-52.1071,-12.6133,"2017-07-12","2018-06-26","Soy_Millet"
"772",772,-52.0888,-12.6122,"2017-07-12","2018-06-26","Soy_Millet"
"773",773,-52.1315,-12.6096,"2017-07-12","2018-06-26","Soy_Millet"
"774",774,-55.6632,-12.4478,"2017-07-12","2018-06-26","Soy_Millet"
"775",775,-55.5532,-12.2392,"2017-07-12","2018-06-26","Soy_Millet"
"776",776,-55.4954,-12.161,"2017-07-12","2018-06-26","Soy_Millet"
"777",777,-51.7324,-12.1228,"2017-07-12","2018-06-26","Soy_Millet"
"778",778,-55.521,-12.107,"2017-07-12","2018-06-26","Soy_Millet"
"779",779,-51.7424,-12.1061,"2017-07-12","2018-06-26","Soy_Millet"
"780",780,-51.7529,-12.0898,"2017-07-12","2018-06-26","Soy_Millet"
"781",781,-51.7598,-12.0791,"2017-07-12","2018-06-26","Soy_Millet"
"782",782,-51.783,-12.0468,"2017-07-12","2018-06-26","Soy_Millet"
"783",783,-51.7665,-12.0465,"2017-07-12","2018-06-26","Soy_Millet"
"784",784,-51.7826,-12.0284,"2017-07-12","2018-06-26","Soy_Millet"
"785",785,-51.808,-12.0071,"2017-07-12","2018-06-26","Soy_Millet"
"786",786,-54.6904,-11.8437,"2017-07-12","2018-06-26","Soy_Millet"
"787",787,-51.9155,-11.841,"2017-07-12","2018-06-26","Soy_Millet"
"788",788,-52.0067,-11.6837,"2017-07-12","2018-06-26","Soy_Millet"
"789",789,-54.6032,-11.6522,"2017-07-12","2018-06-26","Soy_Millet"
"790",790,-52.0355,-11.6371,"2017-07-12","2018-06-26","Soy_Millet"
"791",791,-52.0528,-11.6146,"2017-07-12","2018-06-26","Soy_Millet"
"792",792,-52.0533,-11.6069,"2017-07-12","2018-06-26","Soy_Millet"
"793",793,-52.0653,-11.5996,"2017-07-12","2018-06-26","Soy_Millet"
"794",794,-55.4198,-11.5962,"2017-07-12","2018-06-26","Soy_Millet"
"795",795,-55.4161,-11.5908,"2017-07-12","2018-06-26","Soy_Millet"
"796",796,-55.4132,-11.5805,"2017-07-12","2018-06-26","Soy_Millet"
"797",797,-54.6785,-11.5568,"2017-07-12","2018-06-26","Soy_Millet"
"798",798,-52.0924,-11.554,"2017-07-12","2018-06-26","Soy_Millet"
"799",799,-55.403,-11.5508,"2017-07-12","2018-06-26","Soy_Millet"
"800",800,-54.7088,-11.5185,"2017-07-12","2018-06-26","Soy_Millet"
"801",801,-54.7634,-11.4939,"2017-07-12","2018-06-26","Soy_Millet"
"802",802,-52.1604,-11.4615,"2017-07-12","2018-06-26","Soy_Millet"
"803",803,-52.165,-11.4548,"2017-07-12","2018-06-26","Soy_Millet"
"804",804,-55.3377,-11.386,"2017-07-12","2018-06-26","Soy_Millet"
"805",805,-52.3225,-11.2984,"2017-07-12","2018-06-26","Soy_Millet"
"806",806,-52.307,-11.2943,"2017-07-12","2018-06-26","Soy_Millet"
"807",807,-55.2641,-11.0195,"2017-07-12","2018-06-26","Soy_Millet"
"808",808,-54.7602,-17.2819,"2017-07-12","2018-06-26","Soy_Millet"
"809",809,-54.7699,-17.2748,"2017-07-12","2018-06-26","Soy_Millet"
"810",810,-54.7688,-17.2636,"2017-07-12","2018-06-26","Soy_Millet"
"811",811,-54.7573,-17.2419,"2017-07-12","2018-06-26","Soy_Millet"
"812",812,-54.7553,-17.2313,"2017-07-12","2018-06-26","Soy_Millet"
"813",813,-54.7559,-17.1666,"2017-07-12","2018-06-26","Soy_Millet"
"814",814,-54.6771,-17.1031,"2017-07-12","2018-06-26","Soy_Millet"
"815",815,-54.6869,-17.1022,"2017-07-12","2018-06-26","Soy_Millet"
"816",816,-54.7019,-17.1004,"2017-07-12","2018-06-26","Soy_Millet"
"817",817,-54.7439,-16.9896,"2017-07-12","2018-06-26","Soy_Millet"
"818",818,-54.0239,-16.9367,"2017-07-12","2018-06-26","Soy_Millet"
"819",819,-53.9417,-16.9305,"2017-07-12","2018-06-26","Soy_Millet"
"820",820,-53.9236,-16.9293,"2017-07-12","2018-06-26","Soy_Millet"
"821",821,-53.9333,-16.9288,"2017-07-12","2018-06-26","Soy_Millet"
"822",822,-54.0133,-16.9276,"2017-07-12","2018-06-26","Soy_Millet"
"823",823,-54.0005,-16.9262,"2017-07-12","2018-06-26","Soy_Millet"
"824",824,-53.9393,-16.9257,"2017-07-12","2018-06-26","Soy_Millet"
"825",825,-53.9033,-16.8824,"2017-07-12","2018-06-26","Soy_Millet"
"826",826,-54.0332,-16.8348,"2017-07-12","2018-06-26","Soy_Millet"
"827",827,-54.0383,-16.8337,"2017-07-12","2018-06-26","Soy_Millet"
"828",828,-54.6645,-16.6864,"2017-07-12","2018-06-26","Soy_Millet"
"829",829,-55.1212,-15.9329,"2017-07-12","2018-06-26","Soy_Millet"
"830",830,-55.364,-15.7609,"2017-07-12","2018-06-26","Soy_Millet"
"831",831,-54.2136,-15.3888,"2017-07-12","2018-06-26","Soy_Millet"
"832",832,-54.1684,-15.3026,"2017-07-12","2018-06-26","Soy_Millet"
"833",833,-55.0492,-15.1939,"2017-07-12","2018-06-26","Soy_Millet"
"834",834,-55.0402,-15.187,"2017-07-12","2018-06-26","Soy_Millet"
"835",835,-54.9909,-15.1462,"2017-07-12","2018-06-26","Soy_Millet"
"836",836,-53.9945,-14.9955,"2017-07-12","2018-06-26","Soy_Millet"
"837",837,-56.2247,-14.5222,"2017-07-12","2018-06-26","Soy_Millet"
"838",838,-56.2183,-14.5131,"2017-07-12","2018-06-26","Soy_Millet"
"839",839,-57.6542,-14.2271,"2017-07-12","2018-06-26","Soy_Millet"
"840",840,-57.3396,-14.1809,"2017-07-12","2018-06-26","Soy_Millet"
"841",841,-57.333,-14.1808,"2017-07-12","2018-06-26","Soy_Millet"
"842",842,-57.1595,-14.1689,"2017-07-12","2018-06-26","Soy_Millet"
"843",843,-57.3054,-14.1681,"2017-07-12","2018-06-26","Soy_Millet"
"844",844,-56.8068,-14.1558,"2017-07-12","2018-06-26","Soy_Millet"
"845",845,-56.8134,-14.1536,"2017-07-12","2018-06-26","Soy_Millet"
"846",846,-56.7594,-14.1515,"2017-07-12","2018-06-26","Soy_Millet"
"847",847,-56.801,-14.1465,"2017-07-12","2018-06-26","Soy_Millet"
"848",848,-56.8118,-14.1449,"2017-07-12","2018-06-26","Soy_Millet"
"849",849,-56.7902,-13.8815,"2017-07-12","2018-06-26","Soy_Millet"
"850",850,-57.3226,-13.8238,"2017-07-12","2018-06-26","Soy_Millet"
"851",851,-56.2523,-13.7965,"2017-07-12","2018-06-26","Soy_Millet"
"852",852,-56.2365,-13.7948,"2017-07-12","2018-06-26","Soy_Millet"
"853",853,-56.2603,-13.7927,"2017-07-12","2018-06-26","Soy_Millet"
"854",854,-57.5111,-13.7452,"2017-07-12","2018-06-26","Soy_Millet"
"855",855,-57.8749,-13.5492,"2017-07-12","2018-06-26","Soy_Millet"
"856",856,-56.2889,-13.447,"2017-07-12","2018-06-26","Soy_Millet"
"857",857,-56.2911,-13.4418,"2017-07-12","2018-06-26","Soy_Millet"
"858",858,-56.2998,-13.435,"2017-07-12","2018-06-26","Soy_Millet"
"859",859,-56.3011,-13.4306,"2017-07-12","2018-06-26","Soy_Millet"
"860",860,-57.6852,-13.4115,"2017-07-12","2018-06-26","Soy_Millet"
"861",861,-57.677,-13.4038,"2017-07-12","2018-06-26","Soy_Millet"
"862",862,-57.6884,-13.3999,"2017-07-12","2018-06-26","Soy_Millet"
"863",863,-57.6729,-13.3962,"2017-07-12","2018-06-26","Soy_Millet"
"864",864,-57.6848,-13.3953,"2017-07-12","2018-06-26","Soy_Millet"
"865",865,-57.6824,-13.3894,"2017-07-12","2018-06-26","Soy_Millet"
"866",866,-57.6793,-13.3822,"2017-07-12","2018-06-26","Soy_Millet"
"867",867,-57.6796,-13.3753,"2017-07-12","2018-06-26","Soy_Millet"
"868",868,-57.6798,-13.3675,"2017-07-12","2018-06-26","Soy_Millet"
"869",869,-57.7482,-13.2785,"2017-07-12","2018-06-26","Soy_Millet"
"870",870,-57.7534,-13.2771,"2017-07-12","2018-06-26","Soy_Millet"
"871",871,-57.747,-13.2716,"2017-07-12","2018-06-26","Soy_Millet"
"872",872,-57.7383,-13.2705,"2017-07-12","2018-06-26","Soy_Millet"
"873",873,-57.7531,-13.2702,"2017-07-12","2018-06-26","Soy_Millet"
"874",874,-57.7314,-13.2681,"2017-07-12","2018-06-26","Soy_Millet"
"875",875,-57.7529,-13.2646,"2017-07-12","2018-06-26","Soy_Millet"
"876",876,-57.7284,-13.2626,"2017-07-12","2018-06-26","Soy_Millet"
"877",877,-57.7175,-13.2617,"2017-07-12","2018-06-26","Soy_Millet"
"878",878,-57.6627,-13.2552,"2017-07-12","2018-06-26","Soy_Millet"
"879",879,-57.6728,-13.2548,"2017-07-12","2018-06-26","Soy_Millet"
"880",880,-58.1761,-12.7977,"2017-07-12","2018-06-26","Soy_Millet"
"881",881,-58.1725,-12.7874,"2017-07-12","2018-06-26","Soy_Millet"
"882",882,-58.1973,-12.7641,"2017-07-12","2018-06-26","Soy_Millet"
"883",883,-55.7272,-12.5825,"2017-07-12","2018-06-26","Soy_Millet"
"884",884,-55.5893,-12.325,"2017-07-12","2018-06-26","Soy_Millet"
"885",885,-55.5462,-12.2464,"2017-07-12","2018-06-26","Soy_Millet"
"886",886,-55.5411,-12.1997,"2017-07-12","2018-06-26","Soy_Millet"
"887",887,-55.5211,-12.1063,"2017-07-12","2018-06-26","Soy_Millet"
"888",888,-55.5196,-12.0011,"2017-07-12","2018-06-26","Soy_Millet"
"889",889,-58.838,-13.8577,"2017-07-12","2018-06-26","Soy_Cotton"
"890",890,-56.0274,-12.8359,"2017-07-12","2018-06-26","Soy_Cotton"
"891",891,-54.897,-15.506,"2017-07-12","2018-06-26","Soy_Cotton"
"892",892,-55.1974,-15.391,"2017-07-12","2018-06-26","Soy_Cotton"
"893",893,-57.966,-13.4745,"2017-07-12","2018-06-26","Soy_Cotton"
"894",894,-55.3035,-15.8836,"2017-07-12","2018-06-26","Soy_Cotton"
"895",895,-56.3342,-12.7516,"2017-07-12","2018-06-26","Soy_Cotton"
"896",896,-56.0597,-13.023,"2017-07-12","2018-06-26","Soy_Cotton"
"897",897,-56.3817,-12.9004,"2017-07-12","2018-06-26","Soy_Cotton"
"898",898,-59.2835,-13.5153,"2017-07-12","2018-06-26","Soy_Cotton"
"899",899,-57.8471,-13.5075,"2017-07-12","2018-06-26","Soy_Cotton"
"900",900,-54.4561,-17.1491,"2017-07-12","2018-06-26","Soy_Cotton"
"901",901,-58.7863,-13.8517,"2017-07-12","2018-06-26","Soy_Cotton"
"902",902,-54.5175,-15.581,"2017-07-12","2018-06-26","Soy_Cotton"
"903",903,-59.1194,-13.5184,"2017-07-12","2018-06-26","Soy_Cotton"
"904",904,-58.9423,-13.535,"2017-07-12","2018-06-26","Soy_Cotton"
"905",905,-58.7597,-13.4369,"2017-07-12","2018-06-26","Soy_Cotton"
"906",906,-58.7587,-13.8308,"2017-07-12","2018-06-26","Soy_Cotton"
"907",907,-54.9815,-15.3375,"2017-07-12","2018-06-26","Soy_Cotton"
"908",908,-58.8349,-13.6227,"2017-07-12","2018-06-26","Soy_Cotton"
"909",909,-56.4061,-12.9018,"2017-07-12","2018-06-26","Soy_Cotton"
"910",910,-56.4948,-14.2756,"2017-07-12","2018-06-26","Soy_Cotton"
"911",911,-55.1105,-15.2227,"2017-07-12","2018-06-26","Soy_Cotton"
"912",912,-55.1126,-15.2569,"2017-07-12","2018-06-26","Soy_Cotton"
"913",913,-55.051,-15.489,"2017-07-12","2018-06-26","Soy_Cotton"
"914",914,-59.2961,-13.622,"2017-07-12","2018-06-26","Soy_Cotton"
"915",915,-55.2099,-15.3938,"2017-07-12","2018-06-26","Soy_Cotton"
"916",916,-58.7496,-13.2293,"2017-07-12","2018-06-26","Soy_Cotton"
"917",917,-54.1582,-15.6182,"2017-07-12","2018-06-26","Soy_Cotton"
"918",918,-57.9901,-14.0983,"2017-07-12","2018-06-26","Soy_Cotton"
"919",919,-58.7356,-13.2279,"2017-07-12","2018-06-26","Soy_Cotton"
"920",920,-55.3701,-15.483,"2017-07-12","2018-06-26","Soy_Cotton"
"921",921,-55.6158,-15.4649,"2017-07-12","2018-06-26","Soy_Cotton"
"922",922,-58.7524,-13.2313,"2017-07-12","2018-06-26","Soy_Cotton"
"923",923,-55.087,-15.2241,"2017-07-12","2018-06-26","Soy_Cotton"
"924",924,-54.7359,-15.5202,"2017-07-12","2018-06-26","Soy_Cotton"
"925",925,-54.6561,-15.5069,"2017-07-12","2018-06-26","Soy_Cotton"
"926",926,-57.9872,-14.0913,"2017-07-12","2018-06-26","Soy_Cotton"
"927",927,-55.2428,-15.501,"2017-07-12","2018-06-26","Soy_Cotton"
"928",928,-59.3,-13.6002,"2017-07-12","2018-06-26","Soy_Cotton"
"929",929,-58.7593,-13.3106,"2017-07-12","2018-06-26","Soy_Cotton"
"930",930,-59.2855,-13.5513,"2017-07-12","2018-06-26","Soy_Cotton"
"931",931,-58.9254,-13.5242,"2017-07-12","2018-06-26","Soy_Cotton"
"932",932,-58.8673,-13.7874,"2017-07-12","2018-06-26","Soy_Cotton"
"933",933,-54.606,-15.5399,"2017-07-12","2018-06-26","Soy_Cotton"
"934",934,-58.7136,-13.0752,"2017-07-12","2018-06-26","Soy_Cotton"
"935",935,-58.7595,-13.3199,"2017-07-12","2018-06-26","Soy_Cotton"
"936",936,-55.3097,-15.894,"2017-07-12","2018-06-26","Soy_Cotton"
"937",937,-58.9289,-13.5369,"2017-07-12","2018-06-26","Soy_Cotton"
"938",938,-58.8308,-13.7699,"2017-07-12","2018-06-26","Soy_Cotton"
"939",939,-55.195,-15.3114,"2017-07-12","2018-06-26","Soy_Cotton"
"940",940,-55.1448,-16.3979,"2017-07-12","2018-06-26","Soy_Cotton"
"941",941,-53.8834,-15.0857,"2017-07-12","2018-06-26","Soy_Cotton"
"942",942,-57.2741,-14.1728,"2017-07-12","2018-06-26","Soy_Cotton"
"943",943,-54.0647,-14.9977,"2017-07-12","2018-06-26","Soy_Cotton"
"944",944,-59.1152,-13.5442,"2017-07-12","2018-06-26","Soy_Cotton"
"945",945,-55.0091,-15.3641,"2017-07-12","2018-06-26","Soy_Cotton"
"946",946,-57.99,-13.4336,"2017-07-12","2018-06-26","Soy_Cotton"
"947",947,-54.8127,-15.5416,"2017-07-12","2018-06-26","Soy_Cotton"
"948",948,-57.8214,-14.2958,"2017-07-12","2018-06-26","Soy_Cotton"
"949",949,-57.0935,-13.9081,"2017-07-12","2018-06-26","Soy_Cotton"
"950",950,-57.9919,-14.1338,"2017-07-12","2018-06-26","Soy_Cotton"
"951",951,-58.8057,-13.8578,"2017-07-12","2018-06-26","Soy_Cotton"
"952",952,-58.7578,-13.3013,"2017-07-12","2018-06-26","Soy_Cotton"
"953",953,-54.7106,-15.4996,"2017-07-12","2018-06-26","Soy_Cotton"
"954",954,-55.2425,-15.6622,"2017-07-12","2018-06-26","Soy_Cotton"
"955",955,-57.9716,-13.4639,"2017-07-12","2018-06-26","Soy_Cotton"
"956",956,-55.1722,-16.4102,"2017-07-12","2018-06-26","Soy_Cotton"
"957",957,-55.0899,-16.3647,"2017-07-12","2018-06-26","Soy_Cotton"
"958",958,-55.1769,-15.5358,"2017-07-12","2018-06-26","Soy_Cotton"
"959",959,-55.1486,-15.2897,"2017-07-12","2018-06-26","Soy_Cotton"
"960",960,-55.1526,-15.2689,"2017-07-12","2018-06-26","Soy_Cotton"
"961",961,-57.8516,-13.4921,"2017-07-12","2018-06-26","Soy_Cotton"
"962",962,-59.1324,-13.5943,"2017-07-12","2018-06-26","Soy_Cotton"
"963",963,-59.2857,-13.6061,"2017-07-12","2018-06-26","Soy_Cotton"
"964",964,-58.0367,-13.3176,"2017-07-12","2018-06-26","Soy_Cotton"
"965",965,-55.2101,-15.3713,"2017-07-12","2018-06-26","Soy_Cotton"
"966",966,-54.9007,-15.4934,"2017-07-12","2018-06-26","Soy_Cotton"
"967",967,-58.7605,-13.8169,"2017-07-12","2018-06-26","Soy_Cotton"
"968",968,-54.0735,-14.9907,"2017-07-12","2018-06-26","Soy_Cotton"
"969",969,-55.0833,-16.361,"2017-07-12","2018-06-26","Soy_Cotton"
"970",970,-55.0877,-15.256,"2017-07-12","2018-06-26","Soy_Cotton"
"971",971,-54.6791,-15.5065,"2017-07-12","2018-06-26","Soy_Cotton"
"972",972,-58.8422,-13.7038,"2017-07-12","2018-06-26","Soy_Cotton"
"973",973,-54.0648,-15.1542,"2017-07-12","2018-06-26","Soy_Cotton"
"974",974,-53.9677,-16.8454,"2017-07-12","2018-06-26","Soy_Cotton"
"975",975,-57.9841,-14.171,"2017-07-12","2018-06-26","Soy_Cotton"
"976",976,-54.1422,-15.6169,"2017-07-12","2018-06-26","Soy_Cotton"
"977",977,-59.2952,-13.5689,"2017-07-12","2018-06-26","Soy_Cotton"
"978",978,-58.9122,-13.5263,"2017-07-12","2018-06-26","Soy_Cotton"
"979",979,-54.9641,-15.3399,"2017-07-12","2018-06-26","Soy_Cotton"
"980",980,-54.8449,-15.5269,"2017-07-12","2018-06-26","Soy_Cotton"
"981",981,-54.6096,-15.5308,"2017-07-12","2018-06-26","Soy_Cotton"
"982",982,-58.7732,-13.8497,"2017-07-12","2018-06-26","Soy_Cotton"
"983",983,-58.7731,-13.3333,"2017-07-12","2018-06-26","Soy_Cotton"
"984",984,-58.7446,-13.2477,"2017-07-12","2018-06-26","Soy_Cotton"
"985",985,-56.1108,-13.4603,"2017-07-12","2018-06-26","Soy_Cotton"
"986",986,-55.3864,-15.4975,"2017-07-12","2018-06-26","Soy_Cotton"
"987",987,-58.8184,-13.6097,"2017-07-12","2018-06-26","Soy_Cotton"
"988",988,-54.7062,-15.5034,"2017-07-12","2018-06-26","Soy_Cotton"
"989",989,-58.8871,-13.5425,"2017-07-12","2018-06-26","Soy_Cotton"
"990",990,-55.1286,-15.2503,"2017-07-12","2018-06-26","Soy_Cotton"
"991",991,-55.3047,-16.1627,"2017-07-12","2018-06-26","Soy_Cotton"
"992",992,-54.922,-15.4707,"2017-07-12","2018-06-26","Soy_Cotton"
"993",993,-54.4653,-17.1483,"2017-07-12","2018-06-26","Soy_Cotton"
"994",994,-55.2242,-15.654,"2017-07-12","2018-06-26","Soy_Cotton"
"995",995,-55.054,-15.4043,"2017-07-12","2018-06-26","Soy_Cotton"
"996",996,-58.0152,-13.2613,"2017-07-12","2018-06-26","Soy_Cotton"
"997",997,-58.8281,-13.7799,"2017-07-12","2018-06-26","Soy_Cotton"
"998",998,-55.1872,-15.3865,"2017-07-12","2018-06-26","Soy_Cotton"
"999",999,-56.0885,-13.0419,"2017-07-12","2018-06-26","Soy_Cotton"
"1000",1000,-57.2108,-13.871,"2017-07-12","2018-06-26","Soy_Cotton"
"1001",1001,-54.5417,-15.5749,"2017-07-12","2018-06-26","Soy_Cotton"
"1002",1002,-53.989,-16.8289,"2017-07-12","2018-06-26","Soy_Cotton"
"1003",1003,-55.3187,-15.5105,"2017-07-12","2018-06-26","Soy_Cotton"
"1004",1004,-55.0643,-15.4059,"2017-07-12","2018-06-26","Soy_Cotton"
"1005",1005,-54.5142,-15.5789,"2017-07-12","2018-06-26","Soy_Cotton"
"1006",1006,-55.1899,-15.3413,"2017-07-12","2018-06-26","Soy_Cotton"
"1007",1007,-58.8651,-13.846,"2017-07-12","2018-06-26","Soy_Cotton"
"1008",1008,-58.8859,-13.8032,"2017-07-12","2018-06-26","Soy_Cotton"
"1009",1009,-58.7716,-13.8274,"2017-07-12","2018-06-26","Soy_Cotton"
"1010",1010,-59.281,-13.5628,"2017-07-12","2018-06-26","Soy_Cotton"
"1011",1011,-57.9471,-13.483,"2017-07-12","2018-06-26","Soy_Cotton"
"1012",1012,-54.0339,-15.1479,"2017-07-12","2018-06-26","Soy_Cotton"
"1013",1013,-58.7023,-13.0731,"2017-07-12","2018-06-26","Soy_Cotton"
"1014",1014,-54.9274,-15.4668,"2017-07-12","2018-06-26","Soy_Cotton"
"1015",1015,-57.1175,-13.9089,"2017-07-12","2018-06-26","Soy_Cotton"
"1016",1016,-58.777,-13.868,"2017-07-12","2018-06-26","Soy_Cotton"
"1017",1017,-55.3019,-16.1491,"2017-07-12","2018-06-26","Soy_Cotton"
"1018",1018,-57.2589,-14.1726,"2017-07-12","2018-06-26","Soy_Cotton"
"1019",1019,-55.2002,-15.6262,"2017-07-12","2018-06-26","Soy_Cotton"
"1020",1020,-57.8254,-13.3868,"2017-07-12","2018-06-26","Soy_Cotton"
"1021",1021,-56.0421,-13.664,"2017-07-12","2018-06-26","Soy_Cotton"
"1022",1022,-58.6885,-13.0755,"2017-07-12","2018-06-26","Soy_Cotton"
"1023",1023,-57.9872,-14.0797,"2017-07-12","2018-06-26","Soy_Cotton"
"1024",1024,-58.7072,-13.0913,"2017-07-12","2018-06-26","Soy_Cotton"
"1025",1025,-54.0277,-16.9296,"2017-07-12","2018-06-26","Soy_Cotton"
"1026",1026,-54.0449,-16.9337,"2017-07-12","2018-06-26","Soy_Cotton"
"1027",1027,-58.8477,-13.7924,"2017-07-12","2018-06-26","Soy_Cotton"
"1028",1028,-57.203,-13.8877,"2017-07-12","2018-06-26","Soy_Cotton"
"1029",1029,-55.5029,-15.5062,"2017-07-12","2018-06-26","Soy_Cotton"
"1030",1030,-53.809,-15.1193,"2017-07-12","2018-06-26","Soy_Cotton"
"1031",1031,-59.2856,-13.6007,"2017-07-12","2018-06-26","Soy_Cotton"
"1032",1032,-54.7272,-15.517,"2017-07-12","2018-06-26","Soy_Cotton"
"1033",1033,-54.5101,-15.5783,"2017-07-12","2018-06-26","Soy_Cotton"
"1034",1034,-54.6234,-15.5092,"2017-07-12","2018-06-26","Soy_Cotton"
"1035",1035,-55.1504,-15.2975,"2017-07-12","2018-06-26","Soy_Cotton"
"1036",1036,-57.6887,-13.4563,"2017-07-12","2018-06-26","Soy_Cotton"
"1037",1037,-55.1929,-15.3026,"2017-07-12","2018-06-26","Soy_Cotton"
"1038",1038,-54.6095,-15.5142,"2017-07-12","2018-06-26","Soy_Cotton"
"1039",1039,-56.0431,-13.6727,"2017-07-12","2018-06-26","Soy_Cotton"
"1040",1040,-57.9553,-13.4936,"2017-07-12","2018-06-26","Soy_Cotton"
"1041",1041,-58.0305,-13.329,"2017-07-12","2018-06-26","Soy_Cotton"
"1042",1042,-55.2151,-15.418,"2017-07-12","2018-06-26","Soy_Cotton"
"1043",1043,-58.9686,-13.5316,"2017-07-12","2018-06-26","Soy_Cotton"
"1044",1044,-54.9788,-15.3195,"2017-07-12","2018-06-26","Soy_Cotton"
"1045",1045,-58.7502,-13.2169,"2017-07-12","2018-06-26","Soy_Cotton"
